,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Listing,Location,Address1,Address2,Address3,Price,Arrangement,Num_Bedrm,Num_Bathrm,Area,Condominium,Neighborhood_Rating,Gymnasium,CCTV,Utility room,Indoor Pool,Air conditioning,Alarm System,Amphitheater,Balcony,Bar,Basement Parking,Billiards table,Broadband internet available,Built-in wardrobes,Business Center,Central air conditioning,Clinic,Club House,Drying Area,Elevators,Ensuite,Entertainment room,Fire exits,Fitness center,Floorboards,Function Room,Game Room,Gas heating,Gym,Health Club,Hydronic heating,Indoor spa,Indoor Tree House,Intercom,Jacuzzi,Laundry Area,Lobby,Lounge,Maids Room,Meeting rooms,Multi-Purpose Hall,Open fireplace,Pay TV access,Powder room,Reception Area,Sauna,Shower rooms,Sky lounge,Smoke detector,Social hall,Split-system heating,Study room,Theater,Wi-Fi,Daycare Center,Fire Alarm,Fire sprinkler system,Courtyard,Sauna.1,Library,Function area,Pond,Helipad,Open space,24-hour security,Drying area,Gazebos,Spa,Shops,Study area,Golf Area,Badminton court,Balcony.1,Basketball court,Carport,Clubhouse,Deck,Fully fenced,Garage,Garden,Gazebo,Health Club.1,Jacuzzi.1,Jogging path,Landscaped Garden,Multi-purpose lawn,Open car spaces,Outdoor spa,Parking lot,Parks,Playground,Pool bar,Remote garage,Secure parking,Shower rooms.1,Sports facilities,Swimming pool,Tennis court
235,235,235,235,235,Condo Hotel For rent near Capitol Commons Megamall and Shangrila Plaza Ortigas,"Philippines, Metro Manila, Mandaluyong, Lourdes Dr Ortigas CBD, Pasig",Metro Manila,Pasig,Ortigas CBD,"₱ 60,000",Monthly,1,1.0,54.0,Sonata Private Residences,4.55,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
236,236,236,236,236,For lease: Emerald Mansion - 2 bedroom (renovated & interiored),"Ortigas CBD, Pasig",Metro Manila,Pasig,Ortigas CBD,"₱ 75,000",Monthly,2,3.0,115.0,Emerald Mansion,4.55,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,237,237,237,237,For Lease AIC Grande Ortigas Center 3BR Pasig City,"Ortigas CBD, Pasig",Metro Manila,Pasig,Ortigas CBD,"₱ 75,000",Monthly,3,0.0,124.0,AIC Grande Tower,4.55,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
238,238,238,238,238,Fully Furnish Studio Condo Pearl Place Ortigas Center For Rent Lease Sale Pasig,"San Antonio, Pasig",Metro Manila,Pasig,San Antonio,"₱ 20,000",Monthly,1,1.0,0.0,The Pearl Place,4.63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,239,239,239,239,"For Rent: Semi-Furnished Studio Unit at Millenia Suites, Ortigas Center","Pearl Drive, Ortigas Pasig San Antonio, Pasig",Metro Manila,Pasig,San Antonio,"₱ 18,000",Monthly,1,1.0,24.0,Goldland Millenia Tower,4.63,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
240,240,240,240,240,For Rent 2 bedroom Condo Unit in Lumiere Residences,"Bagong Ilog, Pasig",Metro Manila,Pasig,Bagong Ilog,"₱ 28,000",Monthly,2,1.0,49.0,Lumiere Residences,3.65,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
241,241,241,241,241,Fully furnished 2BR High Ceiling w/ Balcony,"The Vantage by Rockwell, United street Ugong, Pasig",Metro Manila,Pasig,Ugong,"₱ 65,000",Monthly,2,2.0,81.0,The Vantage by Rockwell,4.26,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
242,242,242,242,242,"3 Bedroom 3 T&B Condo - fantastic location: Parc Royale, Pasig","Parc Royale, Jade Drive, San Antonio, Pasig City San Antonio, Pasig",Metro Manila,Pasig,San Antonio,"₱ 60,000",Monthly,3,3.0,156.0,Parc Royale,4.63,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
243,243,243,243,243,34 Sq.M. studio condo with balcony,"AMAIA Steps Condominium by Ayala 890 Eusebio ave, San Miguel, Pasig, 1600 Metro Manila, Philippines San Miguel, Pasig",Metro Manila,Pasig,San Miguel,"₱ 11,000",,1,1.0,34.0,Amaia Steps Pasig,3.15,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
244,244,244,244,244,The Currency ( studio type ) for rent,"San Antonio, Pasig",Metro Manila,Pasig,San Antonio,"₱ 23,000",Monthly,1,1.0,25.0,The Currency,4.63,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
245,245,245,245,245,2BR Fully Furnished at St. Francis Shang Tower 2- Mandaluyong City,"Ortigas CBD, Pasig",Metro Manila,Pasig,Ortigas CBD,"₱ 140,000",Monthly,2,2.0,92.0,St. Francis Shangri-La Place,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,246,246,246,246,Pearl Place condo 1 bedroom for rent,"Philippines, Pasig, San Antonio, Pearl Dr San Antonio, Pasig",Metro Manila,Pasig,San Antonio,"₱ 20,000",,1,1.0,25.0,The Pearl Place,4.63,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
247,247,247,247,247,1 Bedroom Condo For Rent at The Pearl Place,"The Pearl Place San antonio st. Goldloop Drive Ortigas, Pasig city San Antonio, Pasig",Metro Manila,Pasig,San Antonio,"₱ 30,000",Monthly,1,1.0,39.0,The Pearl Place,4.63,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,248,248,248,248,For Rent: Studio Unit at Kasara Urban Resort Residences (Pasig),"Philippines, 1604, Pasig, Eagle Ave Ugong, Pasig",Metro Manila,Pasig,Ugong,"₱ 15,000",Monthly,1,1.0,22.0,Kasara Urban Resort Residences,4.26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
249,249,249,249,249,"Fully furnished 3BR Condo for Rent near Sm Megamall, Ortigas (Pacific Place)","Ortigas CBD, Pasig",Metro Manila,Pasig,Ortigas CBD,"₱ 36,500",Monthly,3,3.0,101.0,Pacific Place,4.55,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
250,250,250,250,250,"For Lease Fully Furnished 1 Bedroom Loft Unit in St. Francis Shang, Ortigas CBD, Pasig","Ortigas CBD, Pasig",Metro Manila,Pasig,Ortigas CBD,"₱ 68,000",Monthly,1,1.0,59.5,St. Francis Shangri-La Place,4.55,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
251,251,251,251,251,Large Corner Unit 2 Bedroom at the Ground Floor with Pool View,"Mayfield Park Residences, Rosario, Felix Ave. Rosario, Pasig",Metro Manila,Pasig,Rosario,"₱ 22,000",Monthly,2,1.0,57.5,Mayfield Park Residences,4.65,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0
252,252,252,252,252,Semi-furnished 1 Bedroom Unit with Balcony for Rent in The Grove by Rockwell,"Ugong, Pasig",Metro Manila,Pasig,Ugong,"₱ 40,000",Monthly,1,1.0,56.0,The Grove By Rockwell,4.26,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1
253,253,253,253,253,"P24,000 per month Condo Rent Fully Furnish at Center Business District","Eton Emerald Lofts, Emerald Avenue, Pasig, NCR, Philippines San Antonio, Pasig",Metro Manila,Pasig,San Antonio,"₱ 24,000",Monthly,1,1.0,34.0,Eton Emerald Lofts,4.63,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0
254,254,254,254,254,Interior Designed Fully Furnished One Bedroom with 180 deg view,"Philippines, Mandaluyong, Wack-Wack Greenhills, EDSA Ortigas CBD, Pasig",Metro Manila,Pasig,Ortigas CBD,"₱ 60,000",Monthly,1,1.0,61.0,St. Francis Shangri-La Place,4.55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,255,255,255,255,"Fully Furnished 1 Bedroom Condo Unit at The Malayan Plaza, Ortigas","Philippines, Pasig, Opal Rd Ortigas CBD, Pasig",Metro Manila,Pasig,Ortigas CBD,"₱ 35,000",Monthly,1,1.0,56.35,The Malayan Plaza,4.55,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
256,256,256,256,256,1 Bedroom w/ Balcony for rent at ADB Avenued Condo,"Ortigas CBD, Pasig",Metro Manila,Pasig,Ortigas CBD,"₱ 20,000",Monthly,1,1.0,42.0,ADB Avenue Tower,4.55,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
257,257,257,257,257,2 Bedroom Condo Unit for Rent in Pasig City,"Philippines, Pasig, San Miguel, Mercedes Ave San Miguel, Pasig",Metro Manila,Pasig,San Miguel,"₱ 18,000",,2,1.0,55.0,East Raya Gardens,3.15,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0
258,258,258,258,258,"For Lease Condo Unit at The Pearl Place by Robinsons Ortigas Center, Pasig","San Antonio, Pasig",Metro Manila,Pasig,San Antonio,"₱ 30,000",Monthly,1,1.0,24.0,The Pearl Place,4.63,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,259,259,259,259,Studio Unit in St. Francis Shangri-la Place for Rent,"The St. Francis Shangri-La Place, Tower 2 Ortigas Center, Ortigas CBD, Pasig City Ortigas CBD, Pasig",Metro Manila,Pasig,Ortigas CBD,"₱ 35,000",Monthly,1,1.0,38.0,St. Francis Shangri-La Place,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
260,260,260,260,260,St Francis Shangrila Place Mandaluyong Studio Unit for Rent,"St Francis Street corner Internal Avenue, Mandaluyong City Ortigas CBD, Pasig",Metro Manila,Pasig,Ortigas CBD,"₱ 27,500",Monthly,1,1.0,38.0,St. Francis Shangri-La Place,4.55,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
261,261,261,261,261,Pearl plaza condominium 3 BR Unit With Parking For Rent,"San Antonio, Pasig",Metro Manila,Pasig,San Antonio,"₱ 80,000",Monthly,3,0.0,177.0,The Pearl Place,4.63,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,262,262,262,262,2 bedroom Condominium at Ortigas Center,"Julia Vargas Street San Antonio, Pasig",Metro Manila,Pasig,San Antonio,"₱ 60,000",Monthly,2,2.0,112.0,Parc Royale,4.63,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
263,263,263,263,263,Free 1 Month! For Rent Unfurnished 1BR Kasara at Urban Resort Residences,"Kasara Urban Resort Residences Ugong, Pasig",Metro Manila,Pasig,Ugong,"₱ 17,500",Yearly,1,1.0,28.0,Kasara Urban Resort Residences,4.26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
264,264,264,264,264,2BR Fully Furnished East of Galleria located @ the heart of Ortigas with wifi.,"Topaz Rd, Ortigas Center, Pasig, 1600 Metro Manila Ortigas CBD, Pasig",Metro Manila,Pasig,Ortigas CBD,"₱ 45,000",,2,1.0,65.0,East of Galleria,4.55,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0
265,265,265,265,265,"20 sqm Studio For Rent at Shine Residences in Ugong, Pasig City","40 Meralco Ave, Pasig, Metro Manila Ugong, Pasig",Metro Manila,Pasig,Ugong,"₱ 16,000",Monthly,1,1.0,20.0,Shine Residences,4.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,266,266,266,266,"Studio Condo for Rent in St. Francis Shangri-La Place, Ortigas Center, Mandaluyo","St. Francis St. Ortigas CBD, Pasig",Metro Manila,Pasig,Ortigas CBD,"₱ 37,000",Monthly,1,1.0,35.0,St. Francis Shangri-La Place,4.55,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,267,267,267,267,3 Bedrooms with Maid's Room for Lease t at City & Land Mega Plaza,"Philippines, Pasig, ADB Ave San Antonio, Pasig",Metro Manila,Pasig,San Antonio,"₱ 35,000",Monthly,3,2.0,97.0,City & Land Mega Plaza,4.63,1,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
268,268,268,268,268,Brand New Fully Furnished - 3 Bedrooms for rent near Kapitolyo,"Unit 903 The Sandstone Portico Capt Henry Javier St., Brgy Oranbo Pasig City Oranbo, Pasig",Metro Manila,Pasig,Oranbo,"₱ 80,000",Yearly,3,2.0,85.0,Sandstone at Portico,3.21,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0
269,269,269,269,269,2 Bedroom Bare Unit with Balcony at Lumiere Residences Pasig Boulevard cor Shaw,"Ortigas CBD, Pasig",Metro Manila,Pasig,Ortigas CBD,"₱ 28,000",Monthly,2,1.0,56.0,Lumiere Residences North Tower,4.55,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0
270,270,270,270,270,"For Lease Residential Condominium Parc Royale J. Vargas Ave, Ortigas Center","San Antonio, Pasig",Metro Manila,Pasig,San Antonio,"₱ 50,000",Monthly,2,2.0,98.55,Parc Royale,4.63,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,271,271,271,271,"For Rent: 2BR AIC Gold Tower Condominium, Pasig","San Antonio, Pasig",Metro Manila,Pasig,San Antonio,"₱ 40,000",Monthly,2,2.0,115.0,AIC Gold Tower,4.63,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
272,272,272,272,272,For rent at The Grove by Rockwell - spacious 3BR condo unit with 1 parking slot,"Ugong, Pasig",Metro Manila,Pasig,Ugong,"₱ 78,000",,3,2.0,90.0,The Grove By Rockwell,4.26,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,1,1,1
273,273,273,273,273,Furnished Studio unit For Rent in Citadines Millenium Ortigas,"San Antonio, Pasig",Metro Manila,Pasig,San Antonio,"₱ 30,000",Monthly,1,1.0,39.32,CDC Millennium Ortigas,4.63,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
274,274,274,274,274,"FOR LEASE: 3 Bedroom Unit in The Grove by Rockwell, Barangay Ugong, Pasig","Eulogio Rodriguez Jr. Ave, Pasig, 1604 Metro Manila Ugong, Pasig",Metro Manila,Pasig,Ugong,"₱ 95,000",Monthly,3,2.0,111.0,The Grove By Rockwell,4.26,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
275,275,275,275,275,"For Lease Two Bedrooms At The Pearl Place Condo, Ortigas, Pasig City","San Antonio, Pasig",Metro Manila,Pasig,San Antonio,"₱ 40,000",Monthly,2,2.0,48.0,The Pearl Place,4.63,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
