,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Listing,Location,Address1,Address2,Address3,Price,Arrangement,Num_Bedrm,Num_Bathrm,Area,Condominium,Neighborhood_Rating,Gymnasium,CCTV,Utility room,Indoor Pool,Air conditioning,Alarm System,Amphitheater,Balcony,Bar,Basement Parking,Billiards table,Broadband internet available,Built-in wardrobes,Business Center,Central air conditioning,Clinic,Club House,Drying Area,Elevators,Ensuite,Entertainment room,Fire exits,Fitness center,Floorboards,Function Room,Game Room,Gas heating,Gym,Health Club,Hydronic heating,Indoor spa,Indoor Tree House,Intercom,Jacuzzi,Laundry Area,Lobby,Lounge,Maids Room,Meeting rooms,Multi-Purpose Hall,Open fireplace,Pay TV access,Powder room,Reception Area,Sauna,Shower rooms,Sky lounge,Smoke detector,Social hall,Split-system heating,Study room,Theater,Wi-Fi,Daycare Center,Fire Alarm,Fire sprinkler system,Courtyard,Sauna.1,Library,Function area,Pond,Helipad,Open space,24-hour security,Drying area,Gazebos,Spa,Shops,Study area,Golf Area,Badminton court,Balcony.1,Basketball court,Carport,Clubhouse,Deck,Fully fenced,Garage,Garden,Gazebo,Health Club.1,Jacuzzi.1,Jogging path,Landscaped Garden,Multi-purpose lawn,Open car spaces,Outdoor spa,Parking lot,Parks,Playground,Pool bar,Remote garage,Secure parking,Shower rooms.1,Sports facilities,Swimming pool,Tennis court
144,144,144,144,Spacious 1 Bedroom Unit for Rent in The Venice Mckinley Hill,"McKinley Hill, Taguig",Metro Manila,Taguig,McKinley Hill,"₱ 45,000",Monthly,1,1.0,66.0,The Venice Luxury Residences,"4.98
out of 5",1,1,0,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1
145,145,145,145,Furnished 2 Bedroom condo near Makati Arca,"Western Bicutan, Taguig",Metro Manila,Taguig,Western Bicutan,"₱ 33,000",Monthly,2,2.0,62.0,Avida Towers One Union Place,"4.67
out of 5",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
146,146,146,146,2BR Golf Course View in BGC at Icon Residences,"McKinley Hill, Taguig",Metro Manila,Taguig,McKinley Hill,"₱ 70,000",Monthly,2,3.0,95.0,Icon Residences,"4.98
out of 5",1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
147,147,147,147,"East Tower One Serendra - 1BR, Fully Furnished","32nd Street corner 11th Ave. Fort Bonifacio, Taguig Fort Bonifacio, Taguig",Metro Manila,Taguig,Fort Bonifacio,"₱ 100,000",Monthly,1,1.0,89.0,One Serendra,"4.22
out of 5",0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
148,148,148,148,"1 Bedroom Furnished Condo in Avida Towers 34th Street, BGC, Taguig","34th Street corner 11th Ave, Bonifacio Global City, Taguig Fort Bonifacio, Taguig",Metro Manila,Taguig,Fort Bonifacio,"₱ 28,000",Monthly,1,1.0,37.0,Avida Towers 34th Street,"4.22
out of 5",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
149,149,149,149,Fully furnished 2-bedroom Condo in a resort setting within the city,"Bambang, Taguig",Metro Manila,Taguig,Bambang,"₱ 50,000",Monthly,2,1.0,63.5,"Ivory Wood, Acacia Estates","4.7
out of 5",0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0
150,150,150,150,1 Bedroom Condo for Rent at Red Oak,"Fort Bonifacio, Taguig",Metro Manila,Taguig,Fort Bonifacio,"₱ 65,000",Monthly,1,1.0,56.0,Red Oak,"4.22
out of 5",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0
151,151,151,151,"One Bedroom for Rent at Avida Towers BGC 9th Avenue, Taguig City","Triangle Drive corner 9th Avenue, Bonifacio Triangle, Bonifacio Global City Fort Bonifacio, Taguig",Metro Manila,Taguig,Fort Bonifacio,"₱ 20,000",Monthly,1,1.0,36.0,Avida Towers BGC 9th Avenue,"4.22
out of 5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
152,152,152,152,"*Brand New* 2 Bedroom Unit For Rent in The Suites BGC near PSE Building, Taguig","Fort Bonifacio, Taguig",Metro Manila,Taguig,Fort Bonifacio,"₱ 155,000",Monthly,2,2.0,137.0,The Suites,"4.22
out of 5",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,153,153,153,two bedroom fully furnished with a nice view,"Fort Bonifacio, Taguig",Metro Manila,Taguig,Fort Bonifacio,"₱ 65,000",,2,1.0,80.0,Sapphire Residences,"4.22
out of 5",1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,154,154,154,Scandinavian furnishing 1BR with balcony in One Maridien,"Fort Bonifacio, Taguig",Metro Manila,Taguig,Fort Bonifacio,"₱ 60,000",Monthly,1,1.0,64.0,One Maridien,"4.22
out of 5",1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
155,155,155,155,"Fully Furnished One Bedroom Unit for rent in One Uptown Residence BGC, Taguig","One Uptown Residence BGC, 8th Avenue corner 36th Street, Taguig 1630 Fort Bonifacio, Taguig",Metro Manila,Taguig,Fort Bonifacio,"₱ 37,000",Monthly,1,1.0,34.0,One Uptown Residence BGC,"4.22
out of 5",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
156,156,156,156,"2 Bedroom fully furnished for Rent in Fort Residences, BGC, Taguig","Fort Bonifacio, Taguig",Metro Manila,Taguig,Fort Bonifacio,"₱ 55,000",Monthly,2,2.0,72.0,The Fort Residences,"4.22
out of 5",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
157,157,157,157,Fully furnished 1 Executive Bedroom and Parking in One Uptown Residences,"Fort Bonifacio, Taguig",Metro Manila,Taguig,Fort Bonifacio,"₱ 55,000",Monthly,1,1.0,55.5,One Uptown Residence,"4.22
out of 5",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
158,158,158,158,"Condo for rent Interior Designed 2BR in One Uptown Residence BGC, Taguig","Philippines, Makati, 9th Ave Fort Bonifacio, Taguig",Metro Manila,Taguig,Fort Bonifacio,"₱ 80,000",Monthly,2,1.0,70.0,One Uptown Residence,"4.22
out of 5",0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0
159,159,159,159,"For Rent: 2BR Condo in Uptown Ritz Residence, Bonifacio Global City","Fort Bonifacio, Taguig",Metro Manila,Taguig,Fort Bonifacio,"₱ 130,000",Monthly,2,2.0,93.5,0,"4.22
out of 5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
160,160,160,160,1 BR Condo unit - Splendid View of Manila Golf Club - Icon Residences,"Icon Residences Condominium, De Jesus Oval, Bonifacio Global City, Taguig Fort Bonifacio, Taguig",Metro Manila,Taguig,Fort Bonifacio,"₱ 60,000",Monthly,1,1.0,61.0,Icon Residences,"4.22
out of 5",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
161,161,161,161,"Only 718.05/sqm- Avida Towers Verte, BGC - Unit 1417 - 2BR, 62.67sqm","9th Avenue corner 34th Street Fort Bonifacio, Taguig",Metro Manila,Taguig,Fort Bonifacio,"₱ 45,000",Monthly,2,2.0,62.67,Avida Towers Verte,"4.22
out of 5",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
162,162,162,162,"For Rent: 1 BR Fully Furnished Condo w/ Balcony in One Maridien BGC, Taguig City","27th Street Corner 9th Ave Bonifacio Global City Fort Bonifacio, Taguig",Metro Manila,Taguig,Fort Bonifacio,"₱ 60,000",Monthly,1,1.0,63.0,One Maridien,"4.22
out of 5",1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0
163,163,163,163,"For Rent: 1 Bedrooom The Florence 1 Condo, BGC, Taguig City","Fort Bonifacio, Taguig",Metro Manila,Taguig,Fort Bonifacio,"₱ 45,000",Monthly,1,1.0,43.0,The Florence 1,"4.22
out of 5",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
164,164,164,164,1 Bedroom Condo Unit in Avida Towers BGC (9th Avenue) For Rent,"9th Avenue Fort Bonifacio, Taguig",Metro Manila,Taguig,Fort Bonifacio,"₱ 20,000",Monthly,1,1.0,38.0,Avida Towers BGC 9th Avenue,"4.22
out of 5",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
165,165,165,165,1 Bedroom Condo Fifth Ave. Place,"Fort Bonifacio, Taguig",Metro Manila,Taguig,Fort Bonifacio,"₱ 25,000",Monthly,1,1.0,37.0,Fifth Avenue Place,"4.22
out of 5",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,166,166,166,"For Rent: 1BR Unit in Central Park West, Bonifacio Global City","Fort Bonifacio, Taguig",Metro Manila,Taguig,Fort Bonifacio,"₱ 50,000",Monthly,1,1.0,45.0,Central Park West,"4.22
out of 5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
167,167,167,167,Fully furnished 1 Bedroom Unit in BGC (in front of Uptown Mall),"Philippines, Taguig City, Western Bicutan, 34th St Fort Bonifacio, Taguig",Metro Manila,Taguig,Fort Bonifacio,"₱ 50,000",Monthly,1,1.0,36.76,Avida Towers 34th Street,"4.22
out of 5",0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0
168,168,168,168,"2 Bedroom Condo unit for rent at Fort Victoria, BGC, Taguig City","4th avenue Corner 23rd street Fort Bonifacio, Taguig",Metro Manila,Taguig,Fort Bonifacio,"₱ 45,000",Monthly,2,2.0,45.0,Fort Victoria,"4.22
out of 5",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0
169,169,169,169,"For Rent: 3 Bedroom Unit at Sapphire Residences, fully furnished","31st st. corner 2nd ave., BGC Fort Bonifacio, Taguig",Metro Manila,Taguig,Fort Bonifacio,"₱ 130,000",Monthly,3,4.0,129.0,Sapphire Residences,"4.22
out of 5",0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
170,170,170,170,3 bedroom (2+1 maid's room) corner unit in BGC with balcony,"One Uptown residences , 36 Bonifacio drive, fort bonifacio, taguig city. Fort Bonifacio, Taguig",Metro Manila,Taguig,Fort Bonifacio,"₱ 80,000",Monthly,3,2.0,80.0,One Uptown Residence,"4.22
out of 5",0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
171,171,171,171,Three Bedroom 3BR Condo Unit For Rent in Two Serendra Red Oak in BGC Taguig,"Fort Bonifacio, Taguig",Metro Manila,Taguig,Fort Bonifacio,"₱ 120,000",Monthly,3,3.0,109.0,Two Serendra,"4.22
out of 5",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
172,172,172,172,2 Bedroom Condominium in Bellagio Tower 2 (BGC) with golf course view,"Fort Bonifacio, Taguig",Metro Manila,Taguig,Fort Bonifacio,"₱ 80,000",Monthly,2,2.0,92.0,The Bellagio,"4.22
out of 5",1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0
173,173,173,173,1 Bedroom with Balcony - Fully Furnished for rent,"Fort Bonifacio, Taguig",Metro Manila,Taguig,Fort Bonifacio,"₱ 30,000",Monthly,1,1.0,40.0,The Venice Luxury Residences,"4.22
out of 5",0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1,1,1
174,174,174,174,BGC 2BR for Rent - Verve Tower 1,"Fort Bonifacio, Taguig",Metro Manila,Taguig,Fort Bonifacio,"₱ 100,000",Monthly,2,2.0,97.0,Verve Tower 1,"4.22
out of 5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
175,175,175,175,For Rent: Semi Furnished Two Bedroom (2BR) Unit in McKinley Park Residences BGC,"Fort Bonifacio, Taguig",Metro Manila,Taguig,Fort Bonifacio,"₱ 35,000",Monthly,2,1.0,70.0,McKinley Park Residences,"4.22
out of 5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,176,176,176,"1 Bedroom Condo For Rent In BGC Taguig City, 45sqm, Grand Hamptons Tower 1","Fort Bonifacio, Taguig",Metro Manila,Taguig,Fort Bonifacio,"₱ 35,000",Monthly,1,1.0,45.0,The Grand Hamptons,"4.22
out of 5",0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0
177,177,177,177,Brand new 2 bedroom unit with a balcony view of bustling BGC,"McKinley Parkway, Taguig, NCR, Philippines McKinley Hill, Taguig",Metro Manila,Taguig,McKinley Hill,"₱ 60,000",,2,2.0,61.0,The Trion Towers,"4.98
out of 5",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
178,178,178,178,1 Bedroom Crescent Park Residences For Lease,"Fort Bonifacio, Taguig",Metro Manila,Taguig,Fort Bonifacio,"₱ 50,000",Monthly,1,1.0,49.0,Crescent Park Residences,"4.22
out of 5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,179,179,179,"1 bedroom For Rent at Taguig, Metro Manila in Two Serendra","Unit 1811 Encino Building, 11th Ave. corner 26th St. Two Serendra Condominiums Fort Bonifacio Global City, Taguig City Fort Bonifacio, Taguig",Metro Manila,Taguig,Fort Bonifacio,"₱ 55,000",,1,1.0,47.0,Two Serendra,"4.22
out of 5",0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1
180,180,180,180,1 Bedroom Fully Furnished For Rent near Uptown Mall in BGC,"34st Corner 11th Avenue, Bonifacio Globa City Taguig Fort Bonifacio, Taguig",Metro Manila,Taguig,Fort Bonifacio,"₱ 30,000",,1,1.0,37.0,Avida Towers 34th Street,"4.22
out of 5",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,181,181,181,"Sapphire Residences BGC: 3BR For Rent, 129m2, FF, Interiored, 2 Parking, P110K","Philippines, 1630, Taguig City, 31st St Fort Bonifacio, Taguig",Metro Manila,Taguig,Fort Bonifacio,"₱ 110,000",Monthly,3,4.0,129.0,Sapphire Residences,"4.22
out of 5",1,1,1,0,1,1,0,1,0,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0
182,182,182,182,Crescent Park,"Fort Bonifacio, Taguig",Metro Manila,Taguig,Fort Bonifacio,"₱ 45,000",Monthly,1,0.0,48.0,Crescent Park Residences,"4.22
out of 5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
183,183,183,183,"3 BR Condo Unit For Rent at The Meranti @ Two Serendra, BGC, Taguig City","McKinley Parkway and 11th Avenue. Bonifacio Global City, Taguig, 1634 Fort Bonifacio, Taguig",Metro Manila,Taguig,Fort Bonifacio,"₱ 130,000",,3,2.0,109.0,Two Serendra,"4.22
out of 5",0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0
184,184,184,184,1 Bedroom Condominium with balcony facing city view,"McKinley Hill, Taguig",Metro Manila,Taguig,McKinley Hill,"₱ 38,000",Monthly,1,1.0,43.0,The Florence,"4.98
out of 5",1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
