,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Listing,Location,Address1,Address2,Address3,Price,Arrangement,Num_Bedrm,Num_Bathrm,Area,Condominium,Neighborhood_Rating,Gymnasium,CCTV,Utility room,Indoor Pool,Air conditioning,Alarm System,Amphitheater,Balcony,Bar,Basement Parking,Billiards table,Broadband internet available,Built-in wardrobes,Business Center,Central air conditioning,Clinic,Club House,Drying Area,Elevators,Ensuite,Entertainment room,Fire exits,Fitness center,Floorboards,Function Room,Game Room,Gas heating,Gym,Health Club,Hydronic heating,Indoor spa,Indoor Tree House,Intercom,Jacuzzi,Laundry Area,Lobby,Lounge,Maids Room,Meeting rooms,Multi-Purpose Hall,Open fireplace,Pay TV access,Powder room,Reception Area,Sauna,Shower rooms,Sky lounge,Smoke detector,Social hall,Split-system heating,Study room,Theater,Wi-Fi,Daycare Center,Fire Alarm,Fire sprinkler system,Courtyard,Sauna.1,Library,Function area,Pond,Helipad,Open space,24-hour security,Drying area,Gazebos,Spa,Shops,Study area,Golf Area,Badminton court,Balcony.1,Basketball court,Carport,Clubhouse,Deck,Fully fenced,Garage,Garden,Gazebo,Health Club.1,Jacuzzi.1,Jogging path,Landscaped Garden,Multi-purpose lawn,Open car spaces,Outdoor spa,Parking lot,Parks,Playground,Pool bar,Remote garage,Secure parking,Shower rooms.1,Sports facilities,Swimming pool,Tennis court
188,188,188,188,188,River Green Studio with balcony for rent in manila,"Santa Ana, Manila",Metro Manila,Manila,Santa Ana,"₱ 13,000",Monthly,1,1,28.0,Rivergreen Residences,4.33,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1
189,189,189,189,189,Manila River Green Residences Studio unit for Rent,"Santa Ana, Manila",Metro Manila,Manila,Santa Ana,"₱ 15,000",Monthly,1,1,25.0,Rivergreen Residences,4.33,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1
190,190,190,190,190,Studio beside La Salle Taft infront of LRT station,"2587 Taft Avenue Taft, Manila",Metro Manila,Manila,Taft,"₱ 20,000",Monthly,1,1,18.4,Vista Taft Residences,4.51,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
191,191,191,191,191,3br unit for rent in front of La Salle University Manila Taft,"Taft, Manila",Metro Manila,Manila,Taft,"₱ 35,000",Monthly,3,3,80.0,manila residences tower 1,4.51,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,192,192,192,192,"Studio For Rent at Manila, Metro Manila in Green Residences","Taft, Manila",Metro Manila,Manila,Taft,"₱ 17,000",Monthly,1,1,15.65,Green Residences,4.51,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
193,193,193,193,193,1 bedroom unit accessible to Makati/Taguig CBD,"Manila Residences Tower 1 Malate, Manila",Metro Manila,Manila,Malate,"₱ 14,500",,1,1,26.5,0,3.58,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
194,194,194,194,194,"Furnished condo unit in front of Dela Salle University, Taft Avenue","Philippines, Manila, Taft Ave 2350 Malate, Manila",Metro Manila,Manila,Malate,"₱ 14,500",Monthly,1,1,32.0,Ivy Hill Residences,3.58,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,195,195,195,195,Condo for Rent in Sta Ana Manila 1BR Furnished near Makati 16K,"Santa Ana, Manila",Metro Manila,Manila,Santa Ana,"₱ 16,000",Monthly,1,1,29.4,Manila Rivercity Residences,4.33,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
196,196,196,196,196,Condo Unit Near La Salle Taft,"Philippines, Manila, Leon Guinto St 2421 Malate, Manila",Metro Manila,Manila,Malate,"₱ 23,000",Monthly,1,1,31.0,D University Place,3.58,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0
197,197,197,197,197,2Torre Lorenzo Condominium Studio Unit For Rent,"Philippines, Manila, Barangay 727, Taft Ave 2426 Taft, Manila",Metro Manila,Manila,Taft,"₱ 20,000",,1,1,28.0,2Torre Lorenzo,4.51,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
198,198,198,198,198,Victoria De Manila Condominium 2BR For Rent in Manila,"Taft Avenue, Malate, Manila Malate, Manila",Metro Manila,Manila,Malate,"₱ 30,000",Monthly,2,1,44.0,Victoria De Manila,3.58,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
199,199,199,199,199,Semi-Furnished Studio Unit at Avida Towers Intima,"Avida Tower Intima, Zulueta Street, Paco Paco, Manila",Metro Manila,Manila,Paco,"₱ 12,500",Monthly,1,1,25.0,Avida Towers Intima,4.58,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
200,200,200,200,200,Studio Condominuim for Rent in Taft,"Malate, Manila",Metro Manila,Manila,Malate,"₱ 12,000",Monthly,1,1,22.5,One Archer's Place Condominium,3.58,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,201,201,201,201,"For Rent Ermita, Manila, Near Robinsons Mall, 1 BR, Furnished, 25K","Ermita, Manila",Metro Manila,Manila,Ermita,"₱ 25,000",Monthly,1,1,30.0,La Nobleza Terrazas,3.7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,202,202,202,202,Studio Unit for Rent in River Green Residences,"Santa Mesa, Manila",Metro Manila,Manila,Santa Mesa,"₱ 16,000",Monthly,1,1,23.3,River Green Residences,4.61,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,203,203,203,203,1BR condo unit with Manila Bay sunset view,"Philippines, Manila, Barangay 669, Adriatico St Ermita, Manila",Metro Manila,Manila,Ermita,"₱ 30,000",Monthly,1,1,50.0,Two Adriatico Place,3.7,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
204,204,204,204,204,"1BR for Rent in Manila Residences, Taft Pasay","2320 Taft Ave, Malate, Manila, 1004 Metro Manila Malate, Manila",Metro Manila,Manila,Malate,"₱ 60,000",Monthly,1,1,46.0,Manila Residences,3.58,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
205,205,205,205,205,"University Tower, Studio Bare Unit for Rent in Malate","Malate, Manila",Metro Manila,Manila,Malate,"₱ 20,000",Monthly,1,1,24.0,University Tower Malate,3.58,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
206,206,206,206,206,Fully Furnished 3 bedroom unit at Robinsons One Adriatico Place,"Robinsons One Adriatico Place M. Adriatico st. corner Pedro Gil st. Malate Manila Ermita, Manila",Metro Manila,Manila,Ermita,"₱ 65,000",Monthly,3,2,80.75,One Adriatico Residences,3.7,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0
207,207,207,207,207,Studio type unit with Manila Bay sunset and Makati Skyline,"Taft Avenue, Manila, NCR, Philippines Taft, Manila",Metro Manila,Manila,Taft,"₱ 15,500",,1,1,16.0,Green Residences,4.51,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
208,208,208,208,208,"For Rent: 2br Two Adriatico Residences, Manila","Ermita, Manila",Metro Manila,Manila,Ermita,"₱ 55,000",Monthly,2,2,88.16,Two Adriatico Place,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
209,209,209,209,209,“condo units for rent”,"860 M.F. JHOCSON ST. COR ESPANA BLVD. SAMPALOC MANILA Sampaloc, Manila",Metro Manila,Manila,Sampaloc,"₱ 12,000",Monthly,1,1,25.0,THE ONE SANTO TOMAS,4.3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
210,210,210,210,210,Fully Furnished Penthouse Unit for rent at Manila Executive Regency City Land,"Philippines, Manila, Barangay 670, Jorge Bocobo St 1200 Ermita, Manila",Metro Manila,Manila,Ermita,"₱ 70,000",Monthly,3,2,70.0,Manila Executive Regency,3.7,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
211,211,211,211,211,1 unit studio type,"532 montana st., sampaloc , manila Sampaloc, Manila",Metro Manila,Manila,Sampaloc,"₱ 10,000",Monthly,1,1,21.0,Zen Residence,4.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,212,212,212,212,"Robinsons Residences studio for rent, near LRT, near school, near hospital","Robinsons Place Adriatico Tower Paco, Manila",Metro Manila,Manila,Paco,"₱ 35,000",Monthly,1,1,40.43,Adriatico Place,4.58,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
213,213,213,213,213,2Br For Rent Suntrust Parkview,"181 Natividad Lopez St Ermita Manila Ermita, Manila",Metro Manila,Manila,Ermita,"₱ 20,000",Monthly,2,1,30.0,Suntrust Parkview,3.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
214,214,214,214,214,For rent Studio unit in Vista Taft along Taft Avenue,"Malate, Manila",Metro Manila,Manila,Malate,"₱ 15,000",Monthly,1,1,18.24,Vista Taft,3.58,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
215,215,215,215,215,1 Bedroom Condominium with City View,"2057 M.H. Del Pilar Street, Manila, 1004 Malate, Manila",Metro Manila,Manila,Malate,"₱ 25,000",,1,1,47.0,Baywatch Tower,3.58,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
216,216,216,216,216,For Rent 3 Bedroom Unit in Malate Manila,"Malate, Manila",Metro Manila,Manila,Malate,"₱ 40,000",Monthly,3,2,116.4,Burgundy Westbay Tower,3.58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
217,217,217,217,217,"Grand Towers Manila studio unit for 10,000 only near De Lasalle Manila","790 Pablo, Ocampo St, Malate, Manila, 1004 Metro Manila Malate, Manila",Metro Manila,Manila,Malate,"₱ 10,000",Monthly,1,1,20.0,The Grand Towers Manila,3.58,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
218,218,218,218,218,Two Bedroom Unfurnished Unit at Skyrise Condominium Manila,"Binondo, Manila",Metro Manila,Manila,Binondo,"₱ 30,000",Monthly,2,3,70.0,Skyrise Hotel and Condominium,5.0,0,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0
219,219,219,219,219,1 Bedroom with Balcony facing Manila skyline sunrise,"Philippines, Manila, Barangay 660-A, Taft Ave Ermita, Manila",Metro Manila,Manila,Ermita,"₱ 20,000",Monthly,1,1,30.5,Torre De Manila,3.7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,220,220,220,220,Studio Unit at One Archer's Place Taft,"Malate, Manila",Metro Manila,Manila,Malate,"₱ 17,000",Monthly,1,1,25.0,One Archers’ Place,3.58,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,221,221,221,221,Fully Furnished Studio Unit for Rent at Avida Towers Intima,"497 P. Zulueta Street, Paco, Manila Paco, Manila",Metro Manila,Manila,Paco,"₱ 13,500",Monthly,1,1,24.0,Avida Towers Intima,4.58,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
222,222,222,222,222,"2 Bedroom / 1 Bathroom for Rent at Narra Tower, Suntrust Parkview","Natividad Lopez St Ermita, Manila",Metro Manila,Manila,Ermita,"₱ 25,000",Monthly,2,1,30.0,Suntrust Parkview,3.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
223,223,223,223,223,Fully Furnished Studio with Intramuros View for Rent along Roxas Boulevard,"Ermita, Manila",Metro Manila,Manila,Ermita,"₱ 35,000",Monthly,1,1,22.0,Grand Riviera Suites,3.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
224,224,224,224,224,Studio Unit for Rent near UST,"Sampaloc, Manila",Metro Manila,Manila,Sampaloc,"₱ 14,000",Monthly,1,1,18.0,Pacific Grand,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,225,225,225,225,1 Bedroom with Balcony at Green Residences near DLSU and along LRT Stations,"2241, Green Residences, Taft Avenue, Malate Manila Taft, Manila",Metro Manila,Manila,Taft,"₱ 18,000",,1,1,29.0,Green Residences,4.51,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
226,226,226,226,226,"Sorrel Residence - 1 Bedroom - Sociego St. Sampaloc, Manila","Sampaloc, Manila",Metro Manila,Manila,Sampaloc,"₱ 15,000",Monthly,1,1,38.5,Sorrel Residence,4.3,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,227,227,227,227,Studio unit for rent at Manila Residences,"Taft Avenue, Vito Cruz Manila Malate, Manila",Metro Manila,Manila,Malate,"₱ 20,000",Monthly,1,1,39.0,The Manila Residences,3.58,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
228,228,228,228,228,Condo for rent at Residencias de Manila,"Paco, Manila",Metro Manila,Manila,Paco,"₱ 12,000",Monthly,2,1,33.0,Residencias De Manila,4.58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,229,Fully Furnished Unit at Crown Tower near FEU,"Sampaloc, Manila",Metro Manila,Manila,Sampaloc,"₱ 14,000",Monthly,1,1,22.0,Crown Tower University Belt,4.3,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
230,230,230,230,230,Manila Residences Semi Furnished 1BR Condo Near La Salle,"Taft Avenue Taft, Manila",Metro Manila,Manila,Taft,"₱ 14,000",Monthly,1,1,29.0,Manila Residences Tower 2,4.51,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,231,231,231,231,Unfurnished Condo at The Manila Residences DLSU for Lease,"Malate, Manila",Metro Manila,Manila,Malate,"₱ 16,500",Monthly,1,1,42.5,The Manila Residences,3.58,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
